445.21,-1170.6
444.47,-1170.3
444.87,-1171.5
444.25,-1171.4
444.1,-1170.1
444.69,-1171.6
443.49,-1171.7
444.6,-1170.3
444.39,-1171.2
443.53,-1170.2
444.95,-1170.7
443.97,-1170.6
443.91,-1170.7
443.78,-1170
443.93,-1170.7
444.43,-1170.3
444.38,-1170.8
443.44,-1170.8
443.71,-1170.5
443.35,-1170.4
442.82,-1170.4
444.21,-1170
443.45,-1170
444.57,-1170.3
444.99,-1170.5
444.09,-1169.1
443.78,-1170.6
445.13,-1170.5
444.62,-1170.5
445.1,-1171.3
444.7,-1170.1
443.92,-1170.9
444.42,-1169.6
443.38,-1170.1
443.4,-1170.9
445.23,-1169.8
444.2,-1170.5
443.36,-1169.2
443.61,-1170.7
443.71,-1171.4
443.84,-1169.5
443.09,-1170.1
444.23,-1169.8
445.25,-1171.2
443.25,-1170.1
444.95,-1171
443.96,-1171.4
443.87,-1169.6
444.54,-1169.3
444.13,-1170.5
443.82,-1169.9
443.6,-1170.4
445.37,-1169.8
443.87,-1170.2
442.95,-1170.9
444.67,-1170.3
444.69,-1169.6
444.48,-1170
444.83,-1169.5
443.65,-1171.2
444.78,-1168.8
444.33,-1171.7
444.95,-1170.8
444.08,-1168.6
444.03,-1169.4
443.64,-1170.4
442.95,-1169.2
444.31,-1170
443.57,-1170
443.06,-1170.2
443.65,-1170.2
443.79,-1170.7
442.08,-1170.1
444.29,-1169.6
443.93,-1170.5
444.26,-1170.4
444.29,-1171
444.3,-1169.4
444.42,-1170.3
442.61,-1171.2
444.21,-1169.8
445.53,-1171
442.7,-1170.9
444.43,-1171.3
444.23,-1169.9
443.64,-1170.5
444.75,-1170.4
444.93,-1169.7
443.46,-1170.8
444.26,-1170.9
444.25,-1170.2
444.51,-1169.5
442.56,-1170.7
444.28,-1170.1
442.96,-1170
444.2,-1170
442.98,-1170.6
447.56,-1173.1
454.8,-1174.8
465.2,-1175.4
475.75,-1179.2
484.91,-1178.6
494.58,-1179.7
503.27,-1180.9
512.83,-1179.2
521.29,-1178.4
530.54,-1177.6
539.25,-1177.7
549.65,-1175.7
558.5,-1176
568.01,-1174.9
577.54,-1174.8
584.87,-1174.7
595.97,-1175
606.01,-1174.5
615.47,-1174.9
624.12,-1175.1
632.54,-1174.9
642.61,-1173.2
651.03,-1173.2
662.05,-1172.4
669.55,-1171.3
679.38,-1172.5
688.32,-1171.5
697.82,-1171
707,-1171.1
717.56,-1170.8
726.97,-1171.2
734.77,-1168.4
745.42,-1168.7
754.72,-1167.2
764.19,-1166.5
772.54,-1165.5
782.82,-1164
791.54,-1163.1
802.26,-1161.4
810.96,-1161.6
819.59,-1160.2
829.37,-1159
838.5,-1158.6
848.02,-1157.4
855.23,-1156
864.48,-1155.5
873.58,-1153.1
884.86,-1152.7
893.91,-1152
903.37,-1150.9
911.3,-1151.5
920.72,-1149.5
929.42,-1149.7
939.28,-1150.4
947.48,-1150.7
957.48,-1150.8
966.53,-1151.5
974.68,-1151
984.43,-1151.1
993.62,-1153.5
1002.5,-1152.3
1010.3,-1153.3
1019.4,-1153.7
1029.1,-1154.8
1037.7,-1156.5
1047,-1156.6
1056.3,-1157.1
1064.7,-1157.3
1073.4,-1155.8
1083.3,-1155.3
1092,-1154.8
1101.2,-1154.6
1111,-1156.2
1120,-1154.4
1129,-1155.4
1138.3,-1155.2
1146.3,-1153.5
1155.1,-1153.9
1165.5,-1154.7
1174.8,-1154.4
1183.3,-1153.8
1192.8,-1152.3
1201.5,-1151.7
1211.7,-1151.2
1220.3,-1151.3
1228.5,-1148.8
1236.3,-1148.6
1246.3,-1149.1
1257.3,-1147.7
1264.3,-1145.2
1272.9,-1145.1
1281.9,-1144.8
1291.3,-1143.8
1301.5,-1142.3
1308.2,-1140.9
1317.1,-1141.7
1326.9,-1141.3
1336.1,-1141.1
1345.7,-1141
1354.2,-1140.1
1363.7,-1139.6
1372.6,-1137.6
1383.1,-1136.6
1391.6,-1134.6
1402.1,-1135.7
1411.7,-1134.5
1422.8,-1134.6
1430.1,-1133.5
1440,-1132.7
1448.9,-1131
1458.2,-1130.1
1467.8,-1128.3
1476.8,-1128
1486,-1127.3
1496.9,-1127
1505.5,-1126.8
1514.3,-1126.3
1523.8,-1124.8
1533.2,-1122.4
1542.2,-1121
1552.7,-1121.1
1561.2,-1119.2
1570.5,-1116.5
1579.5,-1116
1589.8,-1115.3
1597.7,-1114.3
1608.5,-1112.1
1617.2,-1111.6
1626.7,-1110.5
1636.1,-1108.5
1645,-1109.9
1655.2,-1106.2
1664.9,-1105.5
1673.1,-1106.2
1683.2,-1106.7
1692.7,-1103.8
1702.2,-1100.7
1711.1,-1099.7
1722.2,-1098.6
1729.8,-1098.5
1740.4,-1095.6
1749,-1093.3
1758.1,-1092.1
1767.7,-1090.7
1776.6,-1087.2
1785.7,-1085.1
1793.7,-1081.7
1802.9,-1079.4
1811.1,-1078.3
1819.7,-1077.4
1820.3,-1076.5
1818.1,-1077.7
1815.9,-1077.8
1816.4,-1077.6
1816.5,-1076.4
1816.4,-1076.5
1816.7,-1077.9
1816.1,-1077.5
1816.3,-1076.7
1816.5,-1077.5
1815.8,-1077.5
1816.5,-1077.9
1816.1,-1077.4
1816.1,-1077.1
1816.8,-1077.1
1819.1,-1072.9
1819.5,-1066.3
1823.9,-1059.6
1823.8,-1049.7
1822.7,-1041.5
1821.2,-1033.8
1818.3,-1025.4
1818.1,-1016.7
1816.4,-1008.2
1816.6,-1001.7
1816.5,-994.69
1814.1,-984.86
1811.3,-977.74
1811.4,-968.47
1809.9,-960.11
1807.9,-951.59
1807,-944.37
1806.8,-936.4
1804.1,-926.67
1803.7,-917.95
1802.8,-909.15
1799.8,-901.59
1799.2,-893.12
1797.4,-881.42
1797.3,-873.83
1796,-864.95
1795,-857.31
1794.8,-848.04
1793.2,-838.53
1792.3,-828.99
1791.2,-821.98
1789.3,-812.99
1789.5,-804.42
1787.8,-796.46
1786.8,-788.14
1785.7,-778.57
1783.9,-769.52
1784.7,-761.78
1783.5,-751.02
1783.3,-743.83
1782.6,-734.28
1781.5,-726.16
1779.8,-716.63
1779.2,-706.95
1777.9,-698.52
1777,-689.07
1777.3,-679.85
1775.5,-671.51
1776.6,-661.72
1775.5,-654.67
1773.8,-645.18
1772.3,-636.26
1770.4,-627.34
1770.3,-618.89
1768.4,-610.34
1767.2,-601.76
1767.6,-592.95
1765,-585.16
1764.3,-577.5
1763.3,-566.89
1763.2,-557.27
1762.4,-549.88
1762.8,-541.19
1759.2,-532.79
1761.4,-525.19
1760.8,-516.1
1759.2,-507.86
1760.3,-499.2
1758.8,-490.75
1757.8,-481.94
1757.1,-473.63
1757.8,-467.22
1756.8,-458.47
1756.5,-450.88
1756.4,-439.96
1755.8,-433.99
1754.5,-425.12
1754.3,-416.73
1754.7,-406.73
1754.7,-400.68
1750.7,-392.28
1749.5,-383.92
1751,-374.35
1750.3,-367.74
1746.8,-356.57
1747.5,-349.34
1745,-340.73
1746,-332.12
1742.8,-323.42
1742.8,-316
1741,-308.09
1740.8,-300.15
1740.8,-290.1
1739.1,-283.05
1737.8,-273.33
1735.9,-265.17
1735.1,-256.77
1734.8,-248.42
1735.6,-237.63
1734.8,-230.88
1734,-222.54
1734,-214.27
1732.8,-206.13
1732.2,-197.08
1732.7,-188.18
1732.5,-181.29
1732.2,-171.94
1732,-163.36
1730.7,-153.98
1730.5,-145.84
1731.1,-137.32
1731,-128.71
1730.3,-120.44
1729.4,-113.46
1728.9,-102.18
1728.6,-92.682
1728.1,-84.933
1729,-77.282
1728.5,-67.435
1726.1,-58.844
1725.6,-51.854
1725.1,-44.096
1725,-34.988
1723.7,-26.338
1722.8,-18.213
1721.3,-10.556
1718.5,-2.1835
1718.2,6.5712
1717.8,15.5
1718.5,25.582
1717.6,32.615
1715.7,42.173
1714.5,50.681
1714.1,59.759
1713.1,67.332
1713.5,74.753
1712.1,84.082
1711.8,93.453
1713.3,102.33
1713.5,111.97
1711.5,121.59
1712.2,129.84
1712.2,139.41
1711.5,149.02
1712.9,157.56
1713.8,164.06
1712.6,173.3
1711,181.92
1710.6,191.49
1711.1,198.24
1709.5,205.63
1710.2,204.7
1712.3,202.1
1712.1,200.68
1710.1,201.56
1712.6,202.62
1711.2,201.74
1710.9,201.4
1712.6,202.17
1711.7,201.42
1711.4,201.65
1711.7,200.63
1711.3,202.59
1711.2,201.52
1712.3,202.89
1706,201.21
1697.7,201.17
1688,200.47
1676.3,202.42
1666,201.44
1657.5,202.48
1647.6,202.6
1638.9,201.94
1628.4,199.48
1619,198.99
1609.6,198.25
1599.2,197.57
1591.8,198.8
1581.5,198.04
1572.6,198.16
1564.6,198.24
1554.3,198.12
1544,198.07
1534.8,197.29
1525.7,198.16
1516.2,197.29
1506.6,197.09
1497.5,198.03
1487.8,198.39
1478.6,198.24
1469.5,198.46
1460.7,198.21
1450.5,198.43
1441.9,199.13
1431,198.35
1423,197.54
1412.7,199.61
1405.5,201.38
1398.1,201.85
1388.1,201.43
1368.7,202.06
1360.5,203.12
1350.5,203.44
1341.5,205.19
1332.3,205.36
1324.1,207.85
1312.7,208.46
1304.9,207.51
1295.4,207.29
1284.7,205.29
1276.2,204.21
1266.4,204.3
1258.1,205.37
1248,206.03
1240.6,206.08
1231.5,206
1221.8,207.68
1212.2,207.18
1203.1,206.19
1195.1,208.54
1185.6,208.62
1176.8,208.42
1167.1,209.19
1156.6,208.89
1148.2,208.89
1139.2,208.97
1128.9,209.32
1118.5,209.06
1110.5,211.7
1099.5,210.56
1091,211.29
1081.3,210.55
1072.5,210.17
1062.7,212.08
1054.3,211.85
1044.1,212.05
1033.9,212.36
1026.2,213.23
1015.3,212.41
1008,213.12
999.05,213.81
990.48,214.81
980.62,214.57
971.86,214.21
962.8,215.02
954.19,215.45
945.79,215.2
936.27,216.41
925.82,215.62
917.95,217.01
909.66,219.05
898.81,219.83
890.8,222.1
880.88,220.62
872.74,222.07
863.28,222.59
855.07,222.4
846.19,223.53
837.23,223.6
826.89,225.77
819.27,226.13
810.58,226.13
799.52,227.64
791.15,229
781.45,230.08
771.29,231.29
762.17,231.38
755.5,232.23
745.29,232.67
735.66,232.32
727.15,233.67
718.5,235.33
709.28,236.56
698.95,237.52
688.69,237.94
680.27,238.51
671.48,239.81
662.3,239.53
654.12,240.65
644.47,239.51
635.25,239.22
625.11,240.1
616.92,241.58
607.69,242.35
597.86,246.34
587.59,246.81
579.45,246.96
571,246.14
562.36,246.15
553.49,247.8
544.67,248.54
534.6,247.56
526.73,249.25
516.81,250.83
506.61,251
495.92,254.86
487.56,252.58
477.88,252.7
470.28,255.21
459.68,255.19
451.45,255.91
441.82,256.23
433.75,259.07
424.1,259.59
414.16,262.8
405.6,261.87
397.6,264.04
388.67,263.88
378.37,265.81
370.01,267.13
361.58,269.42
351.42,272.71
341.85,272.97
333.31,272.76
324.81,273.72
319.89,273.17
320.52,273.89
323.46,273.56
323.67,273.72
323.28,274.11
324.02,274.19
322.93,273.7
324.6,273.42
324.73,273.53
323.56,273.56
324.08,273.46
323.19,273.66
323.56,274.13
323.74,273.88
324.06,273.96
323.44,271.99
325.3,264.79
325.69,255
326.62,247.43
325.38,238.09
325.18,230.13
324.18,218.16
323.92,211.28
323.76,204.4
323.31,195.23
322.88,186.26
322.01,176.37
322.85,168.56
323.56,158.98
322.29,150
321.98,140.3
320.46,132.71
320.59,123.77
320.6,115.66
319.63,109.48
319.43,99.716
319.82,91.077
318.69,81.68
319.35,72.339
318.86,63.571
318.69,53.576
317.78,45.002
317.23,39.503
316.15,31.697
313.1,22.318
313.91,13.553
312.69,4.9921
311.75,-4.0329
311.58,-13.417
311.61,-21.647
309.45,-31.12
310.53,-35.451
308.43,-45.003
307.53,-53.637
305.21,-63.435
305.68,-72.491
304.66,-81.439
303.96,-91.154
303.93,-99.059
302.87,-108.55
300.57,-117.37
301.98,-126.07
301.3,-132.81
301.67,-140.93
301.59,-151.5
301.78,-158.71
302.82,-168.94
302.47,-176.6
301.76,-185.28
301.86,-194.25
300.99,-202.73
300.22,-211.7
301.49,-217.22
302.88,-226.49
301.61,-235.85
300.37,-246.38
300.41,-253.87
301.01,-263.32
299.98,-273.22
300.1,-282.51
299.55,-291.03
298.45,-299.98
297.17,-309.16
297.1,-315.89
295.22,-327.71
295.22,-335.47
294.51,-344.81
292.35,-353.61
294.56,-362.69
293.77,-368.85
293.44,-379.35
292.05,-388.5
294.04,-397.21
292.69,-408.46
292.08,-417.48
293.79,-425.64
291.92,-433.25
292.22,-441.06
291.81,-447.03
292.06,-459.36
290.84,-467.24
290.84,-475.38
290.15,-485.63
290.21,-491.87
289.14,-502.67
289,-510.99
290.16,-519.12
289.13,-526.86
289.4,-536.41
287.91,-545.18
287.5,-553.7
287.53,-560.5
286.58,-569.35
287.29,-577.57
287.29,-587.74
286.71,-595.96
287.29,-603.77
286.55,-610.65
287.23,-619.64
288.19,-626.46
288.65,-637.26
289.43,-644.41
288.74,-652.79
289.43,-662.66
290.66,-669.34
289.4,-680.03
291.04,-688.39
289.9,-697.51
288.69,-705.63
288.89,-712.97
289.45,-722.09
290.49,-730.77
292.61,-742.06
292.21,-750.59
293.95,-758.24
292.92,-765.21
294.29,-772.73
296,-780.36
296.95,-789.71
297.75,-797.19
298.63,-806.31
298.06,-815.25
297.44,-823.3
296.78,-830.93
298.46,-839.25
296.77,-846.72
296.57,-855.54
297.45,-865.27
296.37,-875.51
296.2,-883.84
296.83,-892.2
295.6,-901.72
296.56,-910.13
296.88,-918.84
296.51,-928.46
296.16,-936.09
295.86,-946.19
296.03,-953.43
296.27,-963.4
295.13,-970.3
296.37,-977.98
296.7,-986.97
297.13,-997.05
296.98,-1006.4
295.72,-1015.1
295.27,-1022.4
294.64,-1022.6
295.24,-1021.4
296.63,-1019.3
295.76,-1017.2
296.07,-1017.8
295.63,-1020.2
296.02,-1019.5
297.58,-1020.6
295.32,-1018.9
296,-1019.3
296.51,-1018.2
295.95,-1020
295.99,-1019.5
295.84,-1020.2
295.28,-1018.9
296.62,-1019.5
296.79,-1019.5
296.6,-1020.1
295.93,-1020
295.84,-1020.1
295.53,-1017.9
295.3,-1021
297.04,-1019.5
296.4,-1019.6
296.32,-1020.4
295.49,-1019.7
295.73,-1019.2
296.23,-1019.4
296.3,-1019.7
296.21,-1021.6
296.5,-1020.5
295.71,-1019.4
295.35,-1021.3
296.4,-1020
297.09,-1020.2
296.03,-1019.4
296.41,-1020
296.38,-1017.8
295.92,-1019.8
296.23,-1019.9
296.03,-1019.8
296.01,-1019.5
296.09,-1020.4
295.33,-1019.6
296.06,-1019.8
296.14,-1021.3
296.56,-1020.3
295.44,-1019.3
296.44,-1020.1
295.71,-1019.7
295.83,-1021
296.58,-1019.8
296.05,-1020.2
297.06,-1020.1
295.75,-1019.4
294.89,-1020.3
295.79,-1020.2
295.58,-1020.2
296.71,-1020.3
295.8,-1020.9
296.49,-1020.1
296.54,-1021.1
296,-1021.1
296,-1020.5
296.32,-1020.7
295.72,-1020.3
296.79,-1019.9
296.62,-1020.4
295.94,-1019.6
296.81,-1020.1
297.11,-1020.4
296.2,-1020.3
295.69,-1019.7
296.44,-1019.9
297.3,-1020.4
